Year,Field,Nationality,University,Foreign_Count,Total,Foreign_Share_%
1992,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,86,377,22.8
1992,1.3 Historische und Kulturwissenschaften,Ausland,UZH,37,257,14.4
1992,1.4 Sozialwissenschaften,Ausland,UZH,68,389,17.5
1992,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,88,748,11.8
1992,2 Wirtschaftswissenschaften,Ausland,UZH,88,434,20.3
1992,3 Recht,Ausland,UZH,21,255,8.2
1992,4.1 Exakte Wissenschaften,Ausland,UZH,57,166,34.3
1992,4.2 Naturwissenschaften,Ausland,UZH,165,744,22.2
1992,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,35,267,13.1
1992,5.1 Humanmedizin,Ausland,UZH,331,1673,19.8
1992,5.2 Zahnmedizin,Ausland,UZH,73,354,20.6
1992,5.3 Veterinärmedizin,Ausland,UZH,72,463,15.6
1992,5.4 Pharmazie,Ausland,UZH,1,9,11.1
1992,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,4,0.0
1992,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1992,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1992,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1992,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1992,7 Interdisziplinäre und Andere,Ausland,UZH,0,1,0.0
1992,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,194,451,43.0
1992,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,16,0.0
1992,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1992,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1992,99.99 Fach nicht zuteilbar,Ausland,UZH,0,0,
1992,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1992,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1992,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1992,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1992,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
1993,1.1 Theologie,Ausland,UZH,22,85,25.9
1993,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,96,382,25.1
1993,1.3 Historische und Kulturwissenschaften,Ausland,UZH,29,281,10.3
1993,1.4 Sozialwissenschaften,Ausland,UZH,63,395,15.9
1993,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,39,270,14.4
1993,2 Wirtschaftswissenschaften,Ausland,UZH,75,326,23.0
1993,3 Recht,Ausland,UZH,23,246,9.3
1993,4.1 Exakte Wissenschaften,Ausland,UZH,55,177,31.1
1993,4.2 Naturwissenschaften,Ausland,UZH,178,751,23.7
1993,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,15,116,12.9
1993,5.1 Humanmedizin,Ausland,UZH,344,1565,22.0
1993,5.2 Zahnmedizin,Ausland,UZH,78,356,21.9
1993,5.3 Veterinärmedizin,Ausland,UZH,71,456,15.6
1993,5.4 Pharmazie,Ausland,UZH,1,10,10.0
1993,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,4,0.0
1993,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1993,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1993,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1993,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1993,7 Interdisziplinäre und Andere,Ausland,UZH,0,1,0.0
1993,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,199,449,44.3
1993,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,1,17,5.9
1993,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1993,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1993,99.99 Fach nicht zuteilbar,Ausland,UZH,0,0,
1993,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1993,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1993,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1993,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1993,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
1994,1.1 Theologie,Ausland,UZH,25,81,30.9
1994,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,97,379,25.6
1994,1.3 Historische und Kulturwissenschaften,Ausland,UZH,31,265,11.7
1994,1.4 Sozialwissenschaften,Ausland,UZH,66,399,16.5
1994,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,4,63,6.3
1994,2 Wirtschaftswissenschaften,Ausland,UZH,79,387,20.4
1994,3 Recht,Ausland,UZH,17,235,7.2
1994,4.1 Exakte Wissenschaften,Ausland,UZH,57,174,32.8
1994,4.2 Naturwissenschaften,Ausland,UZH,156,771,20.2
1994,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,0,16,0.0
1994,5.1 Humanmedizin,Ausland,UZH,336,1552,21.6
1994,5.2 Zahnmedizin,Ausland,UZH,74,358,20.7
1994,5.3 Veterinärmedizin,Ausland,UZH,77,461,16.7
1994,5.4 Pharmazie,Ausland,UZH,1,11,9.1
1994,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,4,0.0
1994,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1994,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1994,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1994,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1994,7 Interdisziplinäre und Andere,Ausland,UZH,0,2,0.0
1994,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,185,436,42.4
1994,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,17,0.0
1994,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1994,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1994,99.99 Fach nicht zuteilbar,Ausland,UZH,0,0,
1994,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1994,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1994,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1994,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1994,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
1995,1.1 Theologie,Ausland,UZH,25,81,30.9
1995,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,108,398,27.1
1995,1.3 Historische und Kulturwissenschaften,Ausland,UZH,34,270,12.6
1995,1.4 Sozialwissenschaften,Ausland,UZH,65,438,14.8
1995,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,4,38,10.5
1995,2 Wirtschaftswissenschaften,Ausland,UZH,86,402,21.4
1995,3 Recht,Ausland,UZH,19,247,7.7
1995,4.1 Exakte Wissenschaften,Ausland,UZH,50,177,28.2
1995,4.2 Naturwissenschaften,Ausland,UZH,161,755,21.3
1995,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,3,9,33.3
1995,5.1 Humanmedizin,Ausland,UZH,345,1559,22.1
1995,5.2 Zahnmedizin,Ausland,UZH,86,357,24.1
1995,5.3 Veterinärmedizin,Ausland,UZH,79,475,16.6
1995,5.4 Pharmazie,Ausland,UZH,1,13,7.7
1995,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,4,0.0
1995,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1995,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1995,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1995,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1995,7 Interdisziplinäre und Andere,Ausland,UZH,0,1,0.0
1995,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,183,429,42.7
1995,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,16,0.0
1995,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1995,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1995,99.99 Fach nicht zuteilbar,Ausland,UZH,509,1790,28.4
1995,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1995,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1995,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1995,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1995,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
1996,1.1 Theologie,Ausland,UZH,18,72,25.0
1996,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,110,433,25.4
1996,1.3 Historische und Kulturwissenschaften,Ausland,UZH,41,303,13.5
1996,1.4 Sozialwissenschaften,Ausland,UZH,71,523,13.6
1996,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,2,10,20.0
1996,2 Wirtschaftswissenschaften,Ausland,UZH,93,390,23.8
1996,3 Recht,Ausland,UZH,20,225,8.9
1996,4.1 Exakte Wissenschaften,Ausland,UZH,55,192,28.6
1996,4.2 Naturwissenschaften,Ausland,UZH,167,745,22.4
1996,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,4,20,20.0
1996,5.1 Humanmedizin,Ausland,UZH,376,1644,22.9
1996,5.2 Zahnmedizin,Ausland,UZH,83,348,23.9
1996,5.3 Veterinärmedizin,Ausland,UZH,80,466,17.2
1996,5.4 Pharmazie,Ausland,UZH,0,2,0.0
1996,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,4,0.0
1996,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1996,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1996,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1996,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1996,7 Interdisziplinäre und Andere,Ausland,UZH,2,21,9.5
1996,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,178,444,40.1
1996,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,0,
1996,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1996,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1996,99.99 Fach nicht zuteilbar,Ausland,UZH,553,2091,26.4
1996,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1996,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1996,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1996,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1996,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
1997,1.1 Theologie,Ausland,UZH,20,68,29.4
1997,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,107,379,28.2
1997,1.3 Historische und Kulturwissenschaften,Ausland,UZH,47,268,17.5
1997,1.4 Sozialwissenschaften,Ausland,UZH,74,433,17.1
1997,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,1,6,16.7
1997,2 Wirtschaftswissenschaften,Ausland,UZH,107,400,26.8
1997,3 Recht,Ausland,UZH,16,205,7.8
1997,4.1 Exakte Wissenschaften,Ausland,UZH,56,165,33.9
1997,4.2 Naturwissenschaften,Ausland,UZH,178,735,24.2
1997,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,5,19,26.3
1997,5.1 Humanmedizin,Ausland,UZH,375,1629,23.0
1997,5.2 Zahnmedizin,Ausland,UZH,82,329,24.9
1997,5.3 Veterinärmedizin,Ausland,UZH,81,459,17.6
1997,5.4 Pharmazie,Ausland,UZH,0,2,0.0
1997,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,4,0.0
1997,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1997,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1997,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1997,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1997,7 Interdisziplinäre und Andere,Ausland,UZH,3,24,12.5
1997,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,170,435,39.1
1997,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,0,
1997,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1997,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1997,99.99 Fach nicht zuteilbar,Ausland,UZH,649,2539,25.6
1997,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1997,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1997,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1997,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1997,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
1998,1.1 Theologie,Ausland,UZH,21,92,22.8
1998,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,117,486,24.1
1998,1.3 Historische und Kulturwissenschaften,Ausland,UZH,52,368,14.1
1998,1.4 Sozialwissenschaften,Ausland,UZH,98,746,13.1
1998,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,0,7,0.0
1998,2 Wirtschaftswissenschaften,Ausland,UZH,124,480,25.8
1998,3 Recht,Ausland,UZH,20,260,7.7
1998,4.1 Exakte Wissenschaften,Ausland,UZH,73,222,32.9
1998,4.2 Naturwissenschaften,Ausland,UZH,272,945,28.8
1998,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,15,52,28.8
1998,5.1 Humanmedizin,Ausland,UZH,647,2353,27.5
1998,5.2 Zahnmedizin,Ausland,UZH,90,352,25.6
1998,5.3 Veterinärmedizin,Ausland,UZH,112,548,20.4
1998,5.4 Pharmazie,Ausland,UZH,0,1,0.0
1998,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,1,13,7.7
1998,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1998,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1998,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1998,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1998,7 Interdisziplinäre und Andere,Ausland,UZH,3,23,13.0
1998,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,177,441,40.1
1998,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,0,
1998,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1998,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1998,99.99 Fach nicht zuteilbar,Ausland,UZH,1,17,5.9
1998,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1998,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1998,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1998,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1998,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
1999,1.1 Theologie,Ausland,UZH,26,106,24.5
1999,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,120,538,22.3
1999,1.3 Historische und Kulturwissenschaften,Ausland,UZH,63,432,14.6
1999,1.4 Sozialwissenschaften,Ausland,UZH,111,909,12.2
1999,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,1,10,10.0
1999,2 Wirtschaftswissenschaften,Ausland,UZH,119,478,24.9
1999,3 Recht,Ausland,UZH,21,290,7.2
1999,4.1 Exakte Wissenschaften,Ausland,UZH,74,234,31.6
1999,4.2 Naturwissenschaften,Ausland,UZH,295,984,30.0
1999,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,21,72,29.2
1999,5.1 Humanmedizin,Ausland,UZH,682,2513,27.1
1999,5.2 Zahnmedizin,Ausland,UZH,108,351,30.8
1999,5.3 Veterinärmedizin,Ausland,UZH,137,574,23.9
1999,5.4 Pharmazie,Ausland,UZH,0,1,0.0
1999,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,2,31,6.5
1999,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
1999,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
1999,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
1999,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
1999,7 Interdisziplinäre und Andere,Ausland,UZH,4,23,17.4
1999,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,175,514,34.0
1999,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,0,
1999,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
1999,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
1999,99.99 Fach nicht zuteilbar,Ausland,UZH,2,31,6.5
1999,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
1999,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
1999,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
1999,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
1999,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
2000,1.1 Theologie,Ausland,UZH,27,105,25.7
2000,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,119,543,21.9
2000,1.3 Historische und Kulturwissenschaften,Ausland,UZH,63,461,13.7
2000,1.4 Sozialwissenschaften,Ausland,UZH,129,1003,12.9
2000,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,2,16,12.5
2000,2 Wirtschaftswissenschaften,Ausland,UZH,131,511,25.6
2000,3 Recht,Ausland,UZH,25,312,8.0
2000,4.1 Exakte Wissenschaften,Ausland,UZH,83,244,34.0
2000,4.2 Naturwissenschaften,Ausland,UZH,316,970,32.6
2000,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,21,54,38.9
2000,5.1 Humanmedizin,Ausland,UZH,723,2656,27.2
2000,5.2 Zahnmedizin,Ausland,UZH,112,391,28.6
2000,5.3 Veterinärmedizin,Ausland,UZH,141,621,22.7
2000,5.4 Pharmazie,Ausland,UZH,0,1,0.0
2000,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,7,61,11.5
2000,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
2000,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
2000,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
2000,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
2000,7 Interdisziplinäre und Andere,Ausland,UZH,5,18,27.8
2000,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,173,528,32.8
2000,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,0,
2000,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
2000,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
2000,99.99 Fach nicht zuteilbar,Ausland,UZH,3,34,8.8
2000,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
2000,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
2000,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
2000,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
2000,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
2001,1.1 Theologie,Ausland,UZH,18,81,22.2
2001,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,84,358,23.5
2001,1.3 Historische und Kulturwissenschaften,Ausland,UZH,49,273,17.9
2001,1.4 Sozialwissenschaften,Ausland,UZH,90,453,19.9
2001,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,1,70,1.4
2001,2 Wirtschaftswissenschaften,Ausland,UZH,110,389,28.3
2001,3 Recht,Ausland,UZH,24,291,8.2
2001,4.1 Exakte Wissenschaften,Ausland,UZH,75,168,44.6
2001,4.2 Naturwissenschaften,Ausland,UZH,304,818,37.2
2001,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,9,36,25.0
2001,5.1 Humanmedizin,Ausland,UZH,715,2328,30.7
2001,5.2 Zahnmedizin,Ausland,UZH,107,384,27.9
2001,5.3 Veterinärmedizin,Ausland,UZH,122,577,21.1
2001,5.4 Pharmazie,Ausland,UZH,0,0,
2001,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,0,
2001,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
2001,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
2001,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
2001,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
2001,7 Interdisziplinäre und Andere,Ausland,UZH,15,73,20.5
2001,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,12,155,7.7
2001,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,157,405,38.8
2001,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,9,20,45.0
2001,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,2,0.0
2001,99.99 Fach nicht zuteilbar,Ausland,UZH,0,9,0.0
2001,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
2001,8.1 Zentrale Verwaltung,Ausland,UZH,0,0,
2001,8.2 Zentrale Bibliotheken,Ausland,UZH,0,0,
2001,8.3 Technische Dienste und Logistik,Ausland,UZH,0,0,
2001,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0,0,
2002,1.1 Theologie,Ausland,UZH,22,84,26.2
2002,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,102,397,25.7
2002,1.3 Historische und Kulturwissenschaften,Ausland,UZH,57,304,18.8
2002,1.4 Sozialwissenschaften,Ausland,UZH,108,518,20.8
2002,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,2,20,10.0
2002,2 Wirtschaftswissenschaften,Ausland,UZH,140,432,32.4
2002,3 Recht,Ausland,UZH,34,318,10.7
2002,4.1 Exakte Wissenschaften,Ausland,UZH,86,181,47.5
2002,4.2 Naturwissenschaften,Ausland,UZH,387,981,39.4
2002,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,4,17,23.5
2002,5.1 Humanmedizin,Ausland,UZH,582,1883,30.9
2002,5.2 Zahnmedizin,Ausland,UZH,101,379,26.6
2002,5.3 Veterinärmedizin,Ausland,UZH,148,617,24.0
2002,5.4 Pharmazie,Ausland,UZH,0,0,
2002,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,0,
2002,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
2002,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
2002,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
2002,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
2002,7 Interdisziplinäre und Andere,Ausland,UZH,16,86,18.6
2002,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0,0,
2002,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,0,
2002,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
2002,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
2002,99.99 Fach nicht zuteilbar,Ausland,UZH,2,6,33.3
2002,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
2002,8.1 Zentrale Verwaltung,Ausland,UZH,22,262,8.4
2002,8.2 Zentrale Bibliotheken,Ausland,UZH,3,23,13.0
2002,8.3 Technische Dienste und Logistik,Ausland,UZH,144,299,48.2
2002,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,10,31,32.3
2003,1.1 Theologie,Ausland,UZH,18,79,22.8
2003,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,113,401,28.2
2003,1.3 Historische und Kulturwissenschaften,Ausland,UZH,71,329,21.6
2003,1.4 Sozialwissenschaften,Ausland,UZH,127,524,24.2
2003,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,8,26,30.8
2003,2 Wirtschaftswissenschaften,Ausland,UZH,141,427,33.0
2003,3 Recht,Ausland,UZH,40,350,11.4
2003,4.1 Exakte Wissenschaften,Ausland,UZH,120,236,50.8
2003,4.2 Naturwissenschaften,Ausland,UZH,422,1023,41.3
2003,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,2,14,14.3
2003,5.1 Humanmedizin,Ausland,UZH,623,1954,31.9
2003,5.2 Zahnmedizin,Ausland,UZH,99,375,26.4
2003,5.3 Veterinärmedizin,Ausland,UZH,162,651,24.9
2003,5.4 Pharmazie,Ausland,UZH,0,0,
2003,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0,0,
2003,6.1 Bauwesen und Geodäsie,Ausland,UZH,0,0,
2003,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0,0,
2003,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0,0,
2003,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0,0,
2003,7 Interdisziplinäre und Andere,Ausland,UZH,25,81,30.9
2003,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0,0,
2003,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0,0,
2003,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0,0,
2003,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0,0,
2003,99.99 Fach nicht zuteilbar,Ausland,UZH,2,6,33.3
2003,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0,0,
2003,8.1 Zentrale Verwaltung,Ausland,UZH,17,257,6.6
2003,8.2 Zentrale Bibliotheken,Ausland,UZH,2,25,8.0
2003,8.3 Technische Dienste und Logistik,Ausland,UZH,139,297,46.8
2003,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,16,52,30.8
2004,1.1 Theologie,Ausland,UZH,28,96,29.2
2004,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,119,415,28.7
2004,1.3 Historische und Kulturwissenschaften,Ausland,UZH,91,369,24.7
